Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000
-0.0000073060,-0.0000099260,-0.0000075660,0.0000063090
-0.0000096150,-0.0000049890,-0.0000072390,0.0000032120
-0.0000096970,0.0000043420,0.0000060050,-0.0000051630
-0.0000075340,0.0000098490,0.0000085340,-0.0000035250
-0.0000036260,0.0000066820,-0.0000041650,-0.0000099500
0.0000011200,-0.0000023700,-0.0000094320,-0.0000059040
0.0000056080,-0.0000093350,0.0000021320,-0.0000095830
0.0000087980,-0.0000080780,0.0000098920,0.0000040970
0.0000099500,0.00000029300,0.0,0.0000066110
0.0000087980,0.0000084060,-0.0000098920,-0.0000016060
0.0000056080,0.0000091160,-0.0000021320,0.00000033600
0.0000011200,0.0000017970,0.0000094320,-0.0000078380
-0.0000036260,-0.0000071040,0.0000041650,0.0000047380
-0.0000075340,-0.0000097490,-0.0000085340,0.0000062950
-0.0000096970,-0.0000038070,-0.0000060050,0.0000084980
-0.0000096150,0.0000054870,0.0000072390,-0.0000074570
-0.0000073060,0.0000099490,0.0000075660,0.0000016230
-0.0000033060,0.0000056490,-0.0000056080,-0.000000056000
0.0000014590,-0.0000036260,-0.0000087750,0.0000038180
0.0000058870,-0.0000097080,0.0000037170,0.0000054370
0.0000089520,-0.0000072390,0.0000095760,-0.0000041580
0.0000099440,0.0000016040,-0.0000016520,0.0000056740
0.0000086330,0.0000090360,-0.0000099320,-0.0000073360
0.0000053230,0.0000085090,-0.00000048800,-0.0000080970
0.00000078000,0.00000048800,0.0000098270,-0.00000031100
-0.0000039420,-0.0000079620,0.0000026060,0.0000069520
-0.0000077530,-0.0000094000,-0.0000092650,-0.0000086100
-0.0000097680,-0.0000025590,-0.0000046040,0.0000056970
-0.0000095210,0.0000065350,0.0000082730,-0.0000080850
-0.0000070700,0.0000098750,0.0000063870,-0.0000033890
-0.0000029810,0.0000045170,-0.0000068960,-0.0000010180
0.0000017970,-0.0000048190,-0.0000078740,0.0000067110
0.0000061590,-0.0000099110,0.0000051980,0.0000097690
0.0000090960,-0.0000062740,0.0000089940,0.0000091850
0.0000099260,0.0000028880,-0.0000032590,0.0000094850
0.0000084580,0.0000095070,-0.0000096970,-0.0000071890
0.0000050310,0.0000077530,0.0000011690,0.0000022300
0.00000043900,-0.00000082900,0.0000099490,-0.0000059450
-0.0000042540,-0.0000086810,0.00000097500,0.0000045470
-0.0000079620,-0.0000088870,-0.0000097390,-0.0000076280
-0.0000098270,-0.0000012660,-0.0000030740,0.0000016500
-0.0000094160,0.0000074700,0.0000090760,0.0000069770
-0.0000068250,0.0000096270,0.0000050310,0.0000056560
-0.0000026530,0.0000033060,-0.0000079910,-0.0000028810
0.0000021320,-0.0000059270,-0.0000067540,-0.0000031130
0.0000064240,-0.0000099400,0.0000065350,0.0000036270
0.0000092290,-0.0000051980,0.0000081620,0.0000069740
0.0000098970,0.0000041210,-0.0000047760,-0.0000055390
0.0000082730,0.0000098110,-0.0000091920,0.0000054410
0.0000047330,0.0000068600,0.0000027940,-0.0000086660
0.000000097000,-0.0000021320,0.0000097950,0.0000076790
-0.0000045600,-0.0000092470,-0.00000068300,-0.00000016600
-0.0000081620,-0.0000082180,-0.0000099420,0.0000063010
-0.0000098750,0.000000048000,-0.0000014590,0.0000017200
-0.0000093000,0.0000082730,0.0000096270,0.0000044980
-0.0000065720,0.0000092110,0.0000035350,0.0000094280
-0.0000023220,0.0000020360,-0.0000088650,-0.0000078290
0.0000024650,-0.0000069310,-0.0000054460,0.0000036360
0.0000066820,-0.0000097950,0.0000076910,0.0000041500
0.0000093510,-0.0000040320,0.0000071040,-0.0000072610
0.0000098560,0.0000052810,-0.0000061590,0.0000018130
0.0000080780,0.0000099440,-0.0000084320,-0.0000048000
0.0000044290,0.0000058480,0.0000043420,-0.0000040210
-0.00000024400,-0.0000033980,0.0000093680,0.0000044930
-0.0000048610,-0.0000096510,-0.0000023220,-0.0000068100
-0.0000083530,-0.0000074050,-0.0000098690,-0.0000036660
-0.0000099110,0.0000013630,0.00000019500,0.0000041900
-0.0000091730,0.0000089310,0.0000099110,-0.0000019070
-0.0000063120,0.0000086330,0.0000019410,-0.0000048120
-0.0000019890,0.00000073100,-0.0000094920,0.0000015020
0.0000027940,-0.0000078130,-0.0000039870,0.00000079400
0.0000069310,-0.0000094770,0.0000086330,-0.0000027520
0.0000094630,-0.0000027940,0.0000058480,0.00000067000
0.0000098030,0.0000063490,-0.0000073720,-0.0000078510
0.0000078740,0.0000099020,-0.0000074370,-0.0000023600
0.0000041210,0.0000047330,0.0000057690,0.0000089210
-0.00000058500,-0.0000046040,0.0000086810,-0.0000011930
-0.0000051570,-0.0000098860,-0.0000038970,0.0000088360
-0.0000085340,-0.0000064620,-0.0000095210,-0.00000085100
-0.0000099350,0.0000026530,0.0000018450,-0.0000040420
-0.0000090360,0.0000094320,0.0000099190,0.0000074080
-0.0000060440,0.0000079030,0.00000029300,0.0000044770
-0.0000016520,-0.00000058500,-0.0000098560,-0.0000051380
0.0000031210,-0.0000085590,-0.0000024170,0.0000089260
0.0000071720,-0.0000089940,0.0000093350,0.0000057750
0.0000095630,-0.0000015080,0.0000044290,-0.0000039180
0.0000097390,0.0000073060,-0.0000083800,-0.0000082340
0.0000076600,0.0000096860,-0.0000062360,-0.00000044200
0.0000038070,0.0000035350,0.0000070350,0.0000068220
-0.00000092600,-0.0000057290,0.0000077530,-0.0000024150
-0.0000054460,-0.0000099480,-0.0000053640,0.0000068390
-0.0000087050,-0.0000054050,-0.0000089090,-0.0000076210
-0.0000099480,0.0000038970,0.0000034430,0.0000098230
-0.0000088870,0.0000097680,0.0000096510,-0.0000075080
-0.0000057690,0.0000070350,-0.0000013630,-0.00000011000
-0.0000013140,-0.0000018930,-0.0000099450,-0.0000023450
0.0000034430,-0.0000091540,-0.00000078000,-0.0000070510
0.0000074050,-0.0000083530,0.0000097770,0.0000060100
0.0000096510,-0.00000019500,0.0000028880,0.0000053820
0.0000096630,0.0000081340,-0.0000091540,0.0000039230
0.0000074370,0.0000093000,-0.0000048610,0.0000052990
0.0000034890,0.0000022750,0.0000081060,-0.0000019090
-0.0000012660,-0.0000067540,0.0000066090,0.0000055880
-0.0000057290,-0.0000098350,-0.0000066820,-0.0000095690
-0.0000088650,-0.0000042540,-0.0000080490,0.00000024800
-0.0000099480,0.0000050730,0.0000049460,-0.0000047360
-0.0000087280,0.0000099320,0.0000091160,0.0000027170
-0.0000054870,0.0000060440,-0.0000029810,-0.00000072400
-0.00000097500,-0.0000031670,-0.0000097580,0.0000070760
0.0000037620,-0.0000095890,0.00000087800,0.0000035740
0.0000076290,-0.0000075660,0.0000099480,-0.0000084470
0.0000097290,0.0000011200,0.0000012660,0.0000085360
0.0000095760,0.0000088200,-0.0000096750,0.0000041050
0.0000072060,0.0000087510,-0.0000033520,0.0000011260
0.0000031670,0.00000097500,0.0000089520,-0.0000082050
-0.0000016040,-0.0000076600,0.0000052810,0.0000044210
-0.0000060050,-0.0000095490,-0.0000078130,-0.0000091550
-0.0000090150,-0.0000030280,-0.0000069660,-0.0000096880
-0.0000099380,0.0000061590,0.0000063120,0.00000079300
-0.0000085590,0.0000099230,0.0000083260,-0.0000063040
-0.0000051980,0.0000049460,-0.0000045170,0.00000042200
-0.00000063400,-0.0000043860,-0.0000093000,-0.0000096460
0.0000040760,-0.0000098560,0.0000025120,0.0000059870
0.0000078440,-0.0000066450,0.0000098420,-0.0000037770
0.0000097950,0.0000024170,-0.00000039000,-0.0000073760
0.0000094770,0.0000093510,-0.0000099260,0.0000099420
0.0000069660,0.0000080490,-0.0000017490,-0.0000026560
0.0000028410,-0.00000034100,0.0000095490,-0.0000022970
-0.0000019410,-0.0000084320,0.0000038070,0.0000056270
-0.0000062740,-0.0000090960,-0.0000087280,-0.000000029000
-0.0000091540,-0.0000017490,-0.0000056890,-0.00000030900
-0.0000099150,0.0000071380,0.0000075020,0.0000019080
-0.0000083800,0.0000097390,0.0000073060,0.0000092470
-0.0000049040,0.0000037620,-0.0000059270,0.0000052760
-0.00000029300,-0.0000055270,-0.0000085840,0.0000055590
0.0000043860,-0.0000099490,0.0000040760,0.0000033250
0.0000080490,-0.0000056080,0.0000094630,-0.0000030330
0.0000098490,0.0000036710,-0.0000020360,-0.0000020250
0.0000093680,0.0000097180,-0.0000099020,0.0000075180
0.0000067180,0.0000072060,-0.000000097000,-0.00000041600
0.0000025120,-0.0000016520,0.0000098810,-0.0000016240
-0.0000022750,-0.0000090560,0.0000022270,0.0000092990
-0.0000065350,-0.0000084830,-0.0000094000,-0.0000092840
-0.0000092830,-0.00000043900,-0.0000042540,0.0000039020
-0.0000098810,0.0000079910,0.0000084830,-0.0000078890
-0.0000081900,0.0000093840,0.0000060820,0.0000027360
-0.0000046040,0.0000025120,-0.0000071720,0.0000050100
0.000000048000,-0.0000065720,-0.0000076290,-0.0000021760
0.0000046900,-0.0000098690,0.0000055270,-0.0000021090
0.0000082450,-0.0000044730,0.0000088200,0.0000058660
0.0000098920,0.0000048610,-0.0000036260,-0.0000016870
0.0000092470,0.0000099150,-0.0000096020,0.0000033460
0.0000064620,0.0000062360,0.0000015560,0.0000093530
0.0000021800,-0.0000029350,0.0000099380,0.0000033970
-0.0000026060,-0.0000095210,0.00000058500,0.0000081250
-0.0000067890,-0.0000077220,-0.0000098110,-0.0000041270
-0.0000094000,0.00000087800,-0.0000027000,0.0000064930
-0.0000098350,0.0000087050,0.0000092290,0.0000093050
-0.0000079910,0.0000088650,0.0000046900,-0.0000051280
-0.0000042980,0.0000012170,-0.0000082180,-0.0000037610
0.00000039000,-0.0000075020,-0.0000064620,0.0000079050
0.0000049890,-0.0000096150,0.0000068250,-0.00000033000
0.0000084320,-0.0000032590,0.0000079330,-0.0000063550
0.0000099230,0.0000059660,-0.0000051150,0.0000035530
0.0000091160,0.0000099380,-0.0000090360,0.0000036100
0.0000061980,0.0000051570,0.0000031670,0.0000047130
0.0000018450,-0.0000041650,0.0000097180,0.0000072340
-0.0000029350,-0.0000098190,-0.0000010720,0.0000076350
-0.0000070350,-0.0000068250,-0.0000099500,0.0000073030
-0.0000095070,0.0000021800,-0.0000010720,0.0000018390
-0.0000097770,0.0000092650,0.0000097180,-0.0000013270
-0.0000077830,0.0000081900,0.0000031670,0.0000014530
-0.0000039870,-0.000000097000,-0.0000090360,0.0000090860
0.00000073100,-0.0000083000,-0.0000051150,0.0000076640
0.0000052810,-0.0000091920,0.0000079330,0.0000031660
0.0000086080,-0.0000019890,0.0000068250,-0.0000064390
0.0000099420,0.0000069660,-0.0000064620,0.0000078050
0.0000089730,0.0000097860,-0.0000082180,-0.0000090370
0.0000059270,0.0000039870,0.0000046900,0.0000012350
0.0000015080,-0.0000053230,0.0000092290,0.00000063600
-0.0000032590,-0.0000099450,-0.0000027000,0.0000035900
-0.0000072730,-0.0000058080,-0.0000098110,0.0000044990
-0.0000096020,0.0000034430,0.00000058500,-0.0000091470
-0.0000097080,0.0000096630,0.0000099380,0.00000021500
-0.0000075660,0.0000073720,0.0000015560,-0.0000096090
-0.0000036710,-0.0000014110,-0.0000096020,-0.0000015300
0.0000010720,-0.0000089520,-0.0000036260,-0.00000012000
0.0000055680,-0.0000086080,0.0000088200,0.0000028370
0.0000087750,-0.00000068300,0.0000055270,0.0000082130
0.0000099490,0.0000078440,-0.0000076290,-0.0000078650
0.0000088200,0.0000094630,-0.0000071720,-0.00000099600
0.0000056490,0.0000027470,0.0000060820,0.0000047700
0.0000011690,-0.0000063870,0.0000084830,-0.0000036390
-0.0000035800,-0.0000098970,-0.0000042540,0.0000066610
-0.0000075020,-0.0000046900,-0.0000094000,-0.0000062250
-0.0000096860,0.0000046470,0.0000022270,0.00000046100
-0.0000096270,0.0000098920,0.0000098810,0.0000048670
-0.0000073390,0.0000064240,-0.000000097000,-0.0000020430
-0.0000033520,-0.0000027000,-0.0000099020,-0.0000027530
0.0000014110,-0.0000094470,-0.0000020360,-0.0000050340
0.0000058480,-0.0000078740,0.0000094630,0.0000079370
0.0000089310,0.00000063400,0.0000040760,0.0000084090
0.0000099450,0.0000085840,-0.0000085840,0.0000026100
0.0000086570,0.0000089730,-0.0000059270,-0.0000035130
0.0000053640,0.0000014590,0.0000073060,-0.0000040140
0.00000082900,-0.0000073390,0.0000075020,0.00000022300
-0.0000038970,-0.0000096750,-0.0000056890,-0.0000043650
-0.0000077220,-0.0000034890,-0.0000087280,0.0000089160
-0.0000097580,0.0000057690,0.0000038070,0.0000079680
-0.0000095350,0.0000099470,0.0000095490,0.0000071590
-0.0000071040,0.0000053640,-0.0000017490,0.0000069010
-0.0000030280,-0.0000039420,-0.0000099260,0.0000044650
0.0000017490,-0.0000097770,-0.00000039000,0.0000045240
0.0000061210,-0.0000070010,0.0000098420,0.0000076670
0.0000090760,0.0000019410,0.0000025120,0.0000048430
0.0000099290,0.0000091730,-0.0000093000,-0.0000041910
0.0000084830,0.0000083260,-0.0000045170,-0.00000018300
0.0000050730,0.00000014600,0.0000083260,-0.0000029730
0.00000048800,-0.0000081620,0.0000063120,0.0000076820
-0.0000042090,-0.0000092830,-0.0000069660,0.0000087170
-0.0000079330,-0.0000022270,-0.0000078130,-0.0000056370
-0.0000098190,0.0000067890,0.0000052810,-0.00000021200
-0.0000094320,0.0000098270,0.0000089520,-0.0000036330
-0.0000068600,0.0000042090,-0.0000033520,-0.0000050000
-0.0000027000,-0.0000051150,-0.0000096750,0.0000073740
0.0000020840,-0.0000099350,0.0000012660,0.0000026000
0.0000063870,-0.0000060050,0.0000099480,0.0000066090
0.0000092110,0.0000032130,0.00000087800,0.0000041370
0.0000099020,0.0000096020,-0.0000097580,0.0000095980
0.0000083000,0.0000075340,-0.0000029810,0.0000064610
0.0000047760,-0.0000011690,0.0000091160,0.0000020230
0.00000014600,-0.0000088430,0.0000049460,-0.0000032790
-0.0000045170,-0.0000087280,-0.0000080490,-0.0000045490
-0.0000081340,-0.00000092600,-0.0000066820,-0.00000065800
-0.0000098690,0.0000076910,0.0000066090,0.0000059610
-0.0000093170,0.0000095350,0.0000081060,-0.0000038090
-0.0000066090,0.0000029810,-0.0000048610,-0.0000045450
-0.0000023700,-0.0000061980,-0.0000091540,0.0000084330
0.0000024170,-0.0000099190,0.0000028880,-0.0000054480
0.0000066450,-0.0000049040,0.0000097770,0.0000017720
0.0000093350,0.0000044290,-0.00000078000,0.0000090780
0.0000098620,0.0000098620,-0.0000099450,-0.0000068190
0.0000081060,0.0000066090,-0.0000013630,0.0000086380
0.0000044730,-0.0000024650,0.0000096510,0.00000091400
-0.00000019500,-0.0000093680,0.0000034430,-0.0000027260
-0.0000048190,-0.0000080200,-0.0000089090,-0.0000029780
-0.0000083260,0.00000039000,-0.0000053640,0.0000070140
-0.0000099060,0.0000084580,0.0000077530,0.0000016280
-0.0000091920,0.0000090760,0.0000070350,-0.0000055880
-0.0000063490,0.0000017010,-0.0000062360,0.00000062200
-0.0000020360,-0.0000071720,-0.0000083800,-0.0000017370
0.0000027470,-0.0000097290,0.0000044290,0.0000051190
0.0000068960,-0.0000037170,0.0000093350,0.0000013210
0.0000094470,0.0000055680,-0.0000024170,-0.0000059820
0.0000098110,0.0000099500,-0.0000098560,-0.0000065070
0.0000079030,0.0000055680,0.00000029300,-0.0000016660
0.0000041650,-0.0000037170,0.0000099190,-0.0000022730
-0.00000053700,-0.0000097290,0.0000018450,0.0000089430
-0.0000051150,-0.0000071720,-0.0000095210,-0.0000011200
-0.0000085090,0.0000017010,-0.0000038970,0.0000061870
-0.0000099320,0.0000090760,0.0000086810,-0.0000055150
-0.0000090560,0.0000084580,0.0000057690,-0.0000080190
-0.0000060820,0.00000039000,-0.0000074370,0.0000081950
-0.0000017010,-0.0000080200,-0.0000073720,0.0000045060
0.0000030740,-0.0000093680,0.0000058480,0.0000062210
0.0000071380,-0.0000024650,0.0000086330,-0.0000039100
0.0000095490,0.0000066090,-0.0000039870,-0.0000046460
0.0000097490,0.0000098620,-0.0000094920,-0.0000078310
0.0000076910,0.0000044290,0.0000019410,0.0000040720
0.0000038520,-0.0000049040,0.0000099110,-0.0000059530
-0.00000087800,-0.0000099190,0.00000019500,0.0000064450
-0.0000054050,-0.0000061980,-0.0000098690,0.0000035340
-0.0000086810,0.0000029810,-0.0000023220,0.0000077160
-0.0000099470,0.0000095350,0.0000093680,-0.0000096180
-0.0000089090,0.0000076910,0.0000043420,-0.0000069260
-0.0000058080,-0.00000092600,-0.0000084320,0.0000014900
-0.0000013630,-0.0000087280,-0.0000061590,-0.0000016830
0.0000033980,-0.0000088430,0.0000071040,-0.0000059800
0.0000073720,-0.0000011690,0.0000076910,0.0000038940
0.0000096390,0.0000075340,-0.0000054460,0.0000092800
0.0000096750,0.0000096020,-0.0000088650,-0.0000093460
0.0000074700,0.0000032130,0.0000035350,-0.0000090880
0.0000035350,-0.0000060050,0.0000096270,-0.0000019490
-0.0000012170,-0.0000099350,-0.0000014590,0.0000035490
-0.0000056890,-0.0000051150,-0.0000099420,0.0000057680
-0.0000088430,0.0000042090,-0.00000068300,-0.0000037210
-0.0000099490,0.0000098270,0.0000097950,-0.0000030870
-0.0000087510,0.0000067890,0.0000027940,0.0000063750
-0.0000055270,-0.0000022270,-0.0000091920,0.0000037960
-0.0000010230,-0.0000092830,-0.0000047760,0.0000073420
0.0000037170,-0.0000081620,0.0000081620,-0.0000029850
0.0000075970,0.00000014600,0.0000065350,-0.0000017860
0.0000097180,0.0000083260,-0.0000067540,-0.0000040960
0.0000095890,0.0000091730,-0.0000079910,-0.0000041290
0.0000072390,0.0000019410,0.0000050310,0.0000023910
0.0000032130,-0.0000070010,0.0000090760,0.0000099260
-0.0000015560,-0.0000097770,-0.0000030740,-0.0000029700
-0.0000059660,-0.0000039420,-0.0000097390,0.00000020800
-0.0000089940,0.0000053640,0.00000097500,-0.0000027810
-0.0000099400,0.0000099470,0.0000099490,-0.0000040740
-0.0000085840,0.0000057690,0.0000011690,-0.0000014810
-0.0000052400,-0.0000034890,-0.0000096970,-0.0000015810
-0.00000068300,-0.0000096750,-0.0000032590,-0.0000019530
0.0000040320,-0.0000073390,0.0000089940,0.0000058080
0.0000078130,0.0000014590,0.0000051980,0.00000046100
0.0000097860,0.0000089730,-0.0000078740,0.00000031700
0.0000094920,0.0000085840,-0.0000068960,0.0000065390
0.0000070010,0.00000063400,0.0000063870,-0.0000022040
0.0000028880,-0.0000078740,0.0000082730,0.0000042320
-0.0000018930,-0.0000094470,-0.0000046040,0.00000021500
-0.0000062360,-0.0000027000,-0.0000092650,0.0000020140
-0.0000091350,0.0000064240,0.0000026060,-0.0000095300
-0.0000099190,0.0000098920,0.0000098270,0.0000050220
-0.0000084060,0.0000046470,-0.00000048800,0.0000092490
-0.0000049460,-0.0000046900,-0.0000099320,-0.0000063250
-0.00000034100,-0.0000098970,-0.0000016520,-0.0000043900
0.0000043420,-0.0000063870,0.0000095760,0.0000042840
0.0000080200,0.0000027470,0.0000037170,0.0000081250
0.0000098420,0.0000094630,-0.0000087750,-0.0000067470
0.0000093840,0.0000078440,-0.0000056080,-0.0000091680
0.0000067540,-0.00000068300,0.0000075660,0.0000022620
0.0000025590,-0.0000086080,0.0000072390,-0.00000064600
-0.0000022270,-0.0000089520,-0.0000060050,0.0000075430
-0.0000064990,-0.0000014110,-0.0000085340,-0.0000082760
-0.0000092650,0.0000073720,0.0000041650,-0.0000094640
-0.0000098860,0.0000096630,0.0000094320,-0.00000021400
-0.0000082180,0.0000034430,-0.0000021320,-0.0000088580
-0.0000046470,-0.0000058080,-0.0000098920,0.0000045850
0.0,-0.0000099450,0.0,0.0000042540
0.0000046470,-0.0000053230,0.0000098920,-0.0000066470
0.0000082180,0.0000039870,0.0000021320,-0.0000018140
0.0000098860,0.0000097860,-0.0000094320,-0.00000093400
0.0000092650,0.0000069660,-0.0000041650,-0.0000047260
0.0000064990,-0.0000019890,0.0000085340,0.0000032040
0.0000022270,-0.0000091920,0.0000060050,-0.0000042150
-0.0000025590,-0.0000083000,-0.0000072390,0.00000019600
-0.0000067540,-0.000000097000,-0.0000075660,0.0000037940
-0.0000093840,0.0000081900,0.0000056080,0.0000046420
-0.0000098420,0.0000092650,0.0000087750,-0.0000041350
-0.0000080200,0.0000021800,-0.0000037170,0.0000013350
-0.0000043420,-0.0000068250,-0.0000095760,-0.0000082980
0.00000034100,-0.0000098190,0.0000016520,-0.0000027360
0.0000049460,-0.0000041650,0.0000099320,0.0000079030
0.0000084060,0.0000051570,0.00000048800,-0.0000035000
0.0000099190,0.0000099380,-0.0000098270,-0.0000057010
0.0000091350,0.0000059660,-0.0000026060,-0.0000025100
0.0000062360,-0.0000032590,0.0000092650,-0.0000083330
0.0000018930,-0.0000096150,0.0000046040,-0.0000071940
-0.0000028880,-0.0000075020,-0.0000082730,-0.0000065520
-0.0000070010,0.0000012170,-0.0000063870,-0.0000086860
-0.0000094920,0.0000088650,0.0000068960,0.0000089450
-0.0000097860,0.0000087050,0.0000078740,0.0000030040
-0.0000078130,0.00000087800,-0.0000051980,0.0000096060
-0.0000040320,-0.0000077220,-0.0000089940,0.0000064310
0.00000068300,-0.0000095210,0.0000032590,-0.0000028030
0.0000052400,-0.0000029350,0.0000096970,-0.0000017790
0.0000085840,0.0000062360,-0.0000011690,-0.0000051370
0.0000099400,0.0000099150,-0.0000099490,0.0000052790
0.0000089940,0.0000048610,-0.00000097500,0.00000087700
0.0000059660,-0.0000044730,0.0000097390,-0.000000011000
0.0000015560,-0.0000098690,0.0000030740,0.0000045770
-0.0000032130,-0.0000065720,-0.0000090760,-0.0000030220
-0.0000072390,0.0000025120,-0.0000050310,0.0000047830
-0.0000095890,0.0000093840,0.0000079910,-0.0000068060
-0.0000097180,0.0000079910,0.0000067540,-0.0000090830
-0.0000075970,-0.00000043900,-0.0000065350,-0.0000099420
-0.0000037170,-0.0000084830,-0.0000081620,0.0000061880
0.0000010230,-0.0000090560,0.0000047760,-0.0000017940
0.0000055270,-0.0000016520,0.0000091920,-0.0000056060
0.0000087510,0.0000072060,-0.0000027940,0.0000049110
0.0000099490,0.0000097180,-0.0000097950,0.0000073780
0.0000088430,0.0000036710,0.00000068300,0.0000037150
0.0000056890,-0.0000056080,0.0000099420,-0.0000028950
0.0000012170,-0.0000099490,0.0000014590,0.0000066170
-0.0000035350,-0.0000055270,-0.0000096270,0.0000081910
-0.0000074700,0.0000037620,-0.0000035350,-0.00000092200
-0.0000096750,0.0000097390,0.0000088650,-0.0000051380
-0.0000096390,0.0000071380,0.0000054460,-0.0000030130
-0.0000073720,-0.0000017490,-0.0000076910,-0.0000014460
-0.0000033980,-0.0000090960,-0.0000071040,0.0000066430
0.0000013630,-0.0000084320,0.0000061590,0.0000096390
0.0000058080,-0.00000034100,0.0000084320,0.0000070970
0.0000089090,0.0000080490,-0.0000043420,-0.0000091810
0.0000099470,0.0000093510,-0.0000093680,-0.0000053000
0.0000086810,0.0000024170,0.0000023220,0.0000025060
0.0000054050,-0.0000066450,0.0000098690,-0.0000096700
0.00000087800,-0.0000098560,-0.00000019500,-0.0000075970
-0.0000038520,-0.0000043860,-0.0000099110,0.0000093080
-0.0000076910,0.0000049460,-0.0000019410,0.0000054610
-0.0000097490,0.0000099230,0.0000094920,-0.0000059920
-0.0000095490,0.0000061590,0.0000039870,-0.0000016740
-0.0000071380,-0.0000030280,-0.0000086330,0.0000076400
-0.0000030740,-0.0000095490,-0.0000058480,-0.0000054240
0.0000017010,-0.0000076600,0.0000073720,-0.0000072630
0.0000060820,0.00000097500,0.0000074370,0.0000036420
0.0000090560,0.0000087510,-0.0000057690,0.0000097150
0.0000099320,0.0000088200,-0.0000086810,0.0000019270
0.0000085090,0.0000011200,0.0000038970,0.00000033500
0.0000051150,-0.0000075660,0.0000095210,-0.0000040110
0.00000053700,-0.0000095890,-0.0000018450,-0.0000085610
-0.0000041650,-0.0000031670,-0.0000099190,0.0000086400
-0.0000079030,0.0000060440,-0.00000029300,0.0000026790
-0.0000098110,0.0000099320,0.0000098560,0.0000078110
-0.0000094470,0.0000050730,0.0000024170,-0.0000034610
-0.0000068960,-0.0000042540,-0.0000093350,-0.0000028810
-0.0000027470,-0.0000098350,-0.0000044290,0.0000099340
0.0000020360,-0.0000067540,0.0000083800,0.0000094080
0.0000063490,0.0000022750,0.0000062360,0.0000097050
0.0000091920,0.0000093000,-0.0000070350,0.0000032900
0.0000099060,0.0000081340,-0.0000077530,0.0000092970
0.0000083260,-0.00000019500,0.0000053640,0.00000096700
0.0000048190,-0.0000083530,0.0000089090,0.0000088250
0.00000019500,-0.0000091540,-0.0000034430,0.0000096390
-0.0000044730,-0.0000018930,-0.0000096510,-0.0000026690
-0.0000081060,0.0000070350,0.0000013630,0.0000051030
-0.0000098620,0.0000097680,0.0000099450,-0.0000026770
-0.0000093350,0.0000038970,0.00000078000,-0.0000025570
-0.0000066450,-0.0000054050,-0.0000097770,-0.0000075960
-0.0000024170,-0.0000099480,-0.0000028880,-0.00000030600
0.0000023700,-0.0000057290,0.0000091540,-0.0000033060
0.0000066090,0.0000035350,0.0000048610,-0.00000098700
0.0000093170,0.0000096860,-0.0000081060,0.0000073260
0.0000098690,0.0000073060,-0.0000066090,0.0000099170
0.0000081340,-0.0000015080,0.0000066820,-0.00000075400
0.0000045170,-0.0000089940,0.0000080490,-0.0000092700
-0.00000014600,-0.0000085590,-0.0000049460,0.0000020850
-0.0000047760,-0.00000058500,-0.0000091160,0.0000012930
-0.0000083000,0.0000079030,0.0000029810,0.00000043400
-0.0000099020,0.0000094320,0.0000097580,0.0000049850
-0.0000092110,0.0000026530,-0.00000087800,-0.0000042100
-0.0000063870,-0.0000064620,-0.0000099480,-0.0000083840
-0.0000020840,-0.0000098860,-0.0000012660,-0.0000085980
0.0000027000,-0.0000046040,0.0000096750,0.0000033110
0.0000068600,0.0000047330,0.0000033520,-0.00000050000
0.0000094320,0.0000099020,-0.0000089520,0.0000036920
0.0000098190,0.0000063490,-0.0000052810,-0.0000086890
0.0000079330,-0.0000027940,0.0000078130,0.0000082260
0.0000042090,-0.0000094770,0.0000069660,0.0000087660
-0.00000048800,-0.0000078130,-0.0000063120,-0.0000018170
-0.0000050730,0.00000073100,-0.0000083260,0.000000088000
-0.0000084830,0.0000086330,0.0000045170,-0.0000037340
-0.0000099290,0.0000089310,0.0000093000,-0.0000038260
-0.0000090760,0.0000013630,-0.0000025120,0.0000054370
-0.0000061210,-0.0000074050,-0.0000098420,-0.0000090420
-0.0000017490,-0.0000096510,0.00000039000,0.0000099250
0.0000030280,-0.0000033980,0.0000099260,0.0000033690
0.0000071040,0.0000058480,0.0000017490,-0.0000013710
0.0000095350,0.0000099440,-0.0000095490,0.0000024760
0.0000097580,0.0000052810,-0.0000038070,-0.0000090050
0.0000077220,-0.0000040320,0.0000087280,-0.0000056900
0.0000038970,-0.0000097950,0.0000056890,0.0000056970
-0.00000082900,-0.0000069310,-0.0000075020,-0.0000082200
-0.0000053640,0.0000020360,-0.0000073060,-0.0000080040
-0.0000086570,0.0000092110,0.0000059270,0.0000069870
-0.0000099450,0.0000082730,0.0000085840,0.0000023820
-0.0000089310,0.000000048000,-0.0000040760,0.0000062080
-0.0000058480,-0.0000082180,-0.0000094630,0.0000095210
-0.0000014110,-0.0000092470,0.0000020360,0.0000066780
0.0000033520,-0.0000021320,0.0000099020,0.0000042640
0.0000073390,0.0000068600,0.000000097000,-0.0000032430
0.0000096270,0.0000098110,-0.0000098810,-0.0000033300
0.0000096860,0.0000041210,-0.0000022270,-0.0000021220
0.0000075020,-0.0000051980,0.0000094000,-0.00000040200
0.0000035800,-0.0000099400,0.0000042540,0.0000095980
-0.0000011690,-0.0000059270,-0.0000084830,-0.0000051100
